current_account_nbr,transaction_type,cycle,first_purchase_ind,us_conversion
bLsPCWqtoQXT6kqA,SALE,2,N,225.85000000000002
bLsPCWqtoQXT6kqA,SALE,5,N,365.77
bLsPCWqtoQXT6kqA,SALE,6,N,801.1
bLsPCWqtoQXT6kqA,SALE,7,N,39.7
bLsPCWqtoQXT6kqA,SALE,8,N,57.879999999999995
bLsPCWqtoQXT6kqA,SALE,10,N,208.0
bLsPCWqtoQXT6kqA,SALE,11,N,166.56
bLw7FPZLyqlfUKdM,SALE,1,N,704.02
bLw7FPZLyqlfUKdM,SALE,2,N,1977.6000000000001
bLw7FPZLyqlfUKdM,SALE,3,N,1797.39
bLw7FPZLyqlfUKdM,SALE,4,N,3408.27
bLw7FPZLyqlfUKdM,SALE,5,N,189.23
bLw7FPZLyqlfUKdM,SALE,6,N,4212.05
bLw7FPZLyqlfUKdM,SALE,7,N,5447.11
bLw7FPZLyqlfUKdM,SALE,8,N,988.86
bLw7FPZLyqlfUKdM,SALE,9,N,700.04
bLw7FPZLyqlfUKdM,SALE,10,N,6434.21
bLw7FPZLyqlfUKdM,SALE,11,N,912.16
bLw7FPZLyqlfUKdM,SALE,12,N,965.6
bMRbAjm51GaJiPHA,SALE,1,N,1399.0
bMRbAjm51GaJiPHA,SALE,2,N,1392.85
bMRbAjm51GaJiPHA,SALE,3,N,1635.09
bMRbAjm51GaJiPHA,SALE,4,N,2525.9500000000003
bMRbAjm51GaJiPHA,SALE,5,N,887.6700000000001
bMRbAjm51GaJiPHA,SALE,6,N,2009.46
bMRbAjm51GaJiPHA,SALE,7,N,1803.72
bMRbAjm51GaJiPHA,SALE,8,N,2754.8
bMRbAjm51GaJiPHA,SALE,9,N,1421.59
bMRbAjm51GaJiPHA,SALE,10,N,1111.24
bMRbAjm51GaJiPHA,SALE,11,N,1900.53
bMRbAjm51GaJiPHA,SALE,12,N,2733.92
bMYU8bxxEg18VbWt,SALE,1,N,91.36
bMYU8bxxEg18VbWt,SALE,2,N,208.98999999999998
bMYU8bxxEg18VbWt,SALE,3,N,399.08
bMYU8bxxEg18VbWt,SALE,4,N,185.72
bMYU8bxxEg18VbWt,SALE,5,N,495.36
bMYU8bxxEg18VbWt,SALE,5,Y,87.29
bMYU8bxxEg18VbWt,SALE,6,N,823.41
bMYU8bxxEg18VbWt,SALE,7,N,538.11
bMYU8bxxEg18VbWt,SALE,8,N,100.3
bMYU8bxxEg18VbWt,SALE,9,N,474.15999999999997
bMYU8bxxEg18VbWt,SALE,10,N,106.88
bMYU8bxxEg18VbWt,SALE,11,N,146.21
bMYU8bxxEg18VbWt,SALE,12,N,223.07
bNPlEcrISZh9OfZQ,SALE,2,N,81.9
bNPlEcrISZh9OfZQ,SALE,3,N,582.15
bNPlEcrISZh9OfZQ,SALE,4,N,286.03
bNPlEcrISZh9OfZQ,SALE,12,N,97.0
bOYp5lZkXWOkjLLp,SALE,1,N,2966.55
bOYp5lZkXWOkjLLp,SALE,2,N,2313.62
bOYp5lZkXWOkjLLp,SALE,3,N,3825.85
bOYp5lZkXWOkjLLp,SALE,4,N,2980.8
bOYp5lZkXWOkjLLp,SALE,5,N,1193.75
bOYp5lZkXWOkjLLp,SALE,6,N,3394.1400000000003
bOYp5lZkXWOkjLLp,SALE,7,N,2002.19
bOYp5lZkXWOkjLLp,SALE,8,N,1417.45
bOYp5lZkXWOkjLLp,SALE,9,N,5817.15
bOYp5lZkXWOkjLLp,SALE,10,N,2709.25
bOYp5lZkXWOkjLLp,SALE,11,N,3644.0
bOYp5lZkXWOkjLLp,SALE,12,N,4041.61
bRahWOL5MnPpKhkf,SALE,9,N,33.0
bT6cCl1qx4Z3eRhg,SALE,1,N,3393.81
bT6cCl1qx4Z3eRhg,SALE,2,N,2412.18
bT6cCl1qx4Z3eRhg,SALE,3,N,1977.06
bTps35frROJC0ICY,SALE,1,N,5629.65
bTps35frROJC0ICY,SALE,2,N,1824.14
bTps35frROJC0ICY,SALE,3,N,953.4
bTps35frROJC0ICY,SALE,4,N,1214.0800000000002
bTps35frROJC0ICY,SALE,12,N,2470.4
bU6P0zjUWePBEzCw,SALE,1,N,71.25
bU6P0zjUWePBEzCw,SALE,2,N,123.91
bU6P0zjUWePBEzCw,SALE,3,N,139.45999999999998
bU6P0zjUWePBEzCw,SALE,4,N,48.74
bU6P0zjUWePBEzCw,SALE,9,N,125.03
bU6P0zjUWePBEzCw,SALE,10,N,120.16
bU6P0zjUWePBEzCw,SALE,11,N,76.18
bU6P0zjUWePBEzCw,SALE,12,N,676.45
bVAFZ7f8qiGxrlVy,SALE,2,N,541.72
bVAFZ7f8qiGxrlVy,SALE,3,N,1536.4
bVAFZ7f8qiGxrlVy,SALE,4,N,1035.13
bVS8ZclEAzXrfcSB,SALE,1,N,263.64
bVS8ZclEAzXrfcSB,SALE,2,N,184.92000000000002
bVS8ZclEAzXrfcSB,SALE,3,N,286.13
bVS8ZclEAzXrfcSB,SALE,4,N,101.4
bVS8ZclEAzXrfcSB,SALE,6,N,205.68
bVS8ZclEAzXrfcSB,SALE,7,N,141.10999999999999
bVS8ZclEAzXrfcSB,SALE,8,N,140.12
bVS8ZclEAzXrfcSB,SALE,9,N,90.0
bVS8ZclEAzXrfcSB,SALE,10,N,97.43
bVS8ZclEAzXrfcSB,SALE,11,N,221.48
bVS8ZclEAzXrfcSB,SALE,12,N,200.82999999999998
bXJ9ZLaJnnUgL5Ov,SALE,1,N,1226.0700000000002
bXJ9ZLaJnnUgL5Ov,SALE,2,N,997.43
bXJ9ZLaJnnUgL5Ov,SALE,3,N,1246.03
bXJ9ZLaJnnUgL5Ov,SALE,4,N,235.68
bXJ9ZLaJnnUgL5Ov,SALE,5,N,347.73
bXJ9ZLaJnnUgL5Ov,SALE,6,N,926.44
bXJ9ZLaJnnUgL5Ov,SALE,7,N,1305.91
bXJ9ZLaJnnUgL5Ov,SALE,8,N,937.06
bXJ9ZLaJnnUgL5Ov,SALE,9,N,706.85
bXJ9ZLaJnnUgL5Ov,SALE,10,N,849.6
bXJ9ZLaJnnUgL5Ov,SALE,11,N,1037.62
bXJ9ZLaJnnUgL5Ov,SALE,12,N,4004.7400000000002
bXkfp0ZucJJwsGRs,SALE,3,N,64.43
bXukmrUqofemIupT,SALE,1,N,7019.06
bXukmrUqofemIupT,SALE,2,N,6637.91
bXukmrUqofemIupT,SALE,3,N,4750.48
bXukmrUqofemIupT,SALE,4,N,10327.470000000001
bXukmrUqofemIupT,SALE,5,N,8681.86
bXukmrUqofemIupT,SALE,6,N,2331.9300000000003
bXukmrUqofemIupT,SALE,7,N,9342.92
bXukmrUqofemIupT,SALE,8,N,10102.789999999999
bXukmrUqofemIupT,SALE,9,N,7444.75
bXukmrUqofemIupT,SALE,10,N,8377.3
bXukmrUqofemIupT,SALE,11,N,10066.77
bXukmrUqofemIupT,SALE,12,N,9055.57
bYj3QjHGRE5IFlxW,SALE,1,N,0.0
bYj3QjHGRE5IFlxW,SALE,2,N,0.0
bYj3QjHGRE5IFlxW,SALE,8,N,0.0
bYj3QjHGRE5IFlxW,SALE,9,N,0.0
bYj3QjHGRE5IFlxW,SALE,10,N,0.0
bYj3QjHGRE5IFlxW,SALE,11,N,0.0
bYj3QjHGRE5IFlxW,SALE,12,N,0.0
bYnkeVIy9vAMDgKB,SALE,6,N,36.99
bYnkeVIy9vAMDgKB,SALE,7,N,1271.65
bYnkeVIy9vAMDgKB,SALE,8,N,58.99
bYnkeVIy9vAMDgKB,SALE,9,N,59.99
bYnkeVIy9vAMDgKB,SALE,10,N,202.93
bYnkeVIy9vAMDgKB,SALE,11,N,268.06
bYnkeVIy9vAMDgKB,SALE,12,N,4.0
bZNnoUbv9eC7tKAg,SALE,1,N,441.38
bZNnoUbv9eC7tKAg,SALE,3,N,240.53
bZNnoUbv9eC7tKAg,SALE,4,N,227.42
bZNnoUbv9eC7tKAg,SALE,5,N,170.19
bZNnoUbv9eC7tKAg,SALE,6,N,1126.45
bZNnoUbv9eC7tKAg,SALE,7,N,754.21
bZNnoUbv9eC7tKAg,SALE,8,N,1764.04
bZNnoUbv9eC7tKAg,SALE,9,N,394.0
bZNnoUbv9eC7tKAg,SALE,10,N,1923.53
bZNnoUbv9eC7tKAg,SALE,11,N,833.76
bZNnoUbv9eC7tKAg,SALE,12,N,5122.2300000000005
bZvAWYH7avvaBMC7,SALE,1,N,1859.46
bZvAWYH7avvaBMC7,SALE,2,N,1080.93
bZvAWYH7avvaBMC7,SALE,3,N,1518.42
bZvAWYH7avvaBMC7,SALE,5,N,1177.98
bZvAWYH7avvaBMC7,SALE,6,N,1086.94
bZvAWYH7avvaBMC7,SALE,7,N,836.01
bZvAWYH7avvaBMC7,SALE,8,N,1399.81
bZvAWYH7avvaBMC7,SALE,9,N,922.7
bZvAWYH7avvaBMC7,SALE,10,N,811.76
bZvAWYH7avvaBMC7,SALE,11,N,1577.31
bZvAWYH7avvaBMC7,SALE,12,N,1791.13
bZvQnKxlI5gftLKh,SALE,1,N,1203.39
bZvQnKxlI5gftLKh,SALE,2,N,643.8
bZvQnKxlI5gftLKh,SALE,3,N,1146.36
bZvQnKxlI5gftLKh,SALE,4,N,948.04
bZvQnKxlI5gftLKh,SALE,5,N,177.33999999999997
bZvQnKxlI5gftLKh,SALE,6,N,2154.57
bZvQnKxlI5gftLKh,SALE,7,N,1486.47
bZvQnKxlI5gftLKh,SALE,8,N,881.84
bZvQnKxlI5gftLKh,SALE,9,N,982.5799999999999
bZvQnKxlI5gftLKh,SALE,10,N,881.86
bZvQnKxlI5gftLKh,SALE,11,N,876.37
bZvQnKxlI5gftLKh,SALE,12,N,1365.43
baGrkvlOHhKmqZhJ,SALE,6,N,18.12
baGrkvlOHhKmqZhJ,SALE,7,N,25.12
baGrkvlOHhKmqZhJ,SALE,11,N,65.11
bcPKJytFpC3AsXUx,SALE,1,N,2858.04
bcPKJytFpC3AsXUx,SALE,2,N,2571.55
bcPKJytFpC3AsXUx,SALE,3,N,1595.0200000000002
bcPKJytFpC3AsXUx,SALE,4,N,122.8
bcPKJytFpC3AsXUx,SALE,5,N,1496.86
bcPKJytFpC3AsXUx,SALE,6,N,3063.24
bcPKJytFpC3AsXUx,SALE,7,N,2295.81
bcPKJytFpC3AsXUx,SALE,8,N,2543.94
bcPKJytFpC3AsXUx,SALE,9,N,2295.2400000000002
bcPKJytFpC3AsXUx,SALE,10,N,2279.24
bcPKJytFpC3AsXUx,SALE,11,N,1872.6
bcPKJytFpC3AsXUx,SALE,12,N,5628.56
bdH9wbLlcbG4eMJ6,SALE,1,N,946.63
bdH9wbLlcbG4eMJ6,SALE,2,N,1850.3
bdH9wbLlcbG4eMJ6,SALE,3,N,1875.96
bdH9wbLlcbG4eMJ6,SALE,4,N,170.89
bdH9wbLlcbG4eMJ6,SALE,5,N,557.27
bdH9wbLlcbG4eMJ6,SALE,6,N,1153.92
bdH9wbLlcbG4eMJ6,SALE,7,N,1547.24
bdH9wbLlcbG4eMJ6,SALE,8,N,1404.5
bdH9wbLlcbG4eMJ6,SALE,9,N,939.99
bdH9wbLlcbG4eMJ6,SALE,10,N,1518.59
bdH9wbLlcbG4eMJ6,SALE,11,N,6097.82
bdH9wbLlcbG4eMJ6,SALE,12,N,3245.81
bfI34ZkPNVcUb7Xh,SALE,1,N,1151.31
bfI34ZkPNVcUb7Xh,SALE,2,N,2176.43
bfI34ZkPNVcUb7Xh,SALE,3,N,766.03
bfI34ZkPNVcUb7Xh,SALE,4,N,1900.43
bfI34ZkPNVcUb7Xh,SALE,5,N,22.3
bfI34ZkPNVcUb7Xh,SALE,6,N,2936.3
bfI34ZkPNVcUb7Xh,SALE,7,N,1897.93
bfI34ZkPNVcUb7Xh,SALE,8,N,1675.0
bfI34ZkPNVcUb7Xh,SALE,9,N,5508.0
bfI34ZkPNVcUb7Xh,SALE,10,N,3637.71
bfI34ZkPNVcUb7Xh,SALE,11,N,5431.6900000000005
bfI34ZkPNVcUb7Xh,SALE,12,N,919.68
bfdWkMtxJbq2hvLk,SALE,1,N,808.76
bfdWkMtxJbq2hvLk,SALE,2,N,465.13
bfdWkMtxJbq2hvLk,SALE,3,N,545.87
bfdWkMtxJbq2hvLk,SALE,7,N,887.13
bfdWkMtxJbq2hvLk,SALE,8,N,331.15999999999997
bfdWkMtxJbq2hvLk,SALE,9,N,183.9
bfdWkMtxJbq2hvLk,SALE,10,N,158.12
bfdWkMtxJbq2hvLk,SALE,11,N,48.5
bfdWkMtxJbq2hvLk,SALE,12,N,1062.65
bg1E8GDfZUgp159W,SALE,1,N,334.72
bg1E8GDfZUgp159W,SALE,2,N,454.37
bg1E8GDfZUgp159W,SALE,3,N,631.21
bg1E8GDfZUgp159W,SALE,5,N,536.9
bg1E8GDfZUgp159W,SALE,11,N,669.29
bg1E8GDfZUgp159W,SALE,12,N,283.15
bgIsTQfrbPavedac,SALE,5,N,38.1
bhPt81Daj2xNW6nQ,SALE,3,N,33.22
bhPt81Daj2xNW6nQ,SALE,6,N,24.56
bhPt81Daj2xNW6nQ,SALE,9,N,333.19000000000005
bhPt81Daj2xNW6nQ,SALE,12,N,116.31
bkbAo3CxHjLU5Rgz,SALE,1,N,1127.87
bkbAo3CxHjLU5Rgz,SALE,2,N,1127.9
bkbAo3CxHjLU5Rgz,SALE,3,N,962.5
bkbAo3CxHjLU5Rgz,SALE,5,N,939.44
bkbAo3CxHjLU5Rgz,SALE,6,N,1108.6100000000001
bkbAo3CxHjLU5Rgz,SALE,7,N,2234.26
bkbAo3CxHjLU5Rgz,SALE,8,N,1965.3
bkbAo3CxHjLU5Rgz,SALE,9,N,1118.96
bkbAo3CxHjLU5Rgz,SALE,10,N,1649.1599999999999
bkbAo3CxHjLU5Rgz,SALE,11,N,1158.55
bkbAo3CxHjLU5Rgz,SALE,12,N,1141.73
bkqaC0ERxVQldUj6,SALE,1,N,2278.56
bkqaC0ERxVQldUj6,SALE,2,N,3240.73
bkqaC0ERxVQldUj6,SALE,3,N,4151.5
bkqaC0ERxVQldUj6,SALE,4,N,4811.570000000001
bkqaC0ERxVQldUj6,SALE,5,N,641.14
bkqaC0ERxVQldUj6,SALE,6,N,1646.74
bkqaC0ERxVQldUj6,SALE,7,N,1548.9
bkqaC0ERxVQldUj6,SALE,8,N,1795.85
bkqaC0ERxVQldUj6,SALE,9,N,617.05
bkqaC0ERxVQldUj6,SALE,10,N,2582.9900000000002
bkqaC0ERxVQldUj6,SALE,11,N,1041.88
bkqaC0ERxVQldUj6,SALE,12,N,4363.45
bleiXFgNqWMcvcwx,SALE,1,N,1205.09
bleiXFgNqWMcvcwx,SALE,2,N,1438.57
bleiXFgNqWMcvcwx,SALE,3,N,502.07
bleiXFgNqWMcvcwx,SALE,5,N,618.57
bleiXFgNqWMcvcwx,SALE,6,N,648.35
bleiXFgNqWMcvcwx,SALE,7,N,1318.61
bleiXFgNqWMcvcwx,SALE,8,N,679.42
bleiXFgNqWMcvcwx,SALE,9,N,893.32
bleiXFgNqWMcvcwx,SALE,10,N,1024.04
bleiXFgNqWMcvcwx,SALE,11,N,2305.96
bleiXFgNqWMcvcwx,SALE,12,N,2027.4499999999998
bmL4GEDXwCncPJKa,SALE,1,N,0.0
bmL4GEDXwCncPJKa,SALE,2,N,439.62
bmL4GEDXwCncPJKa,SALE,3,N,94.95
bmL4GEDXwCncPJKa,SALE,4,N,42.730000000000004
bmL4GEDXwCncPJKa,SALE,6,N,430.49
bmL4GEDXwCncPJKa,SALE,9,N,241.63
bmL4GEDXwCncPJKa,SALE,10,N,0.0
bmL4GEDXwCncPJKa,SALE,12,N,393.86
bmLVkRqm82xHFztE,SALE,1,N,162.09
bmLVkRqm82xHFztE,SALE,2,N,793.24
bmLVkRqm82xHFztE,SALE,3,N,1705.44
bmLVkRqm82xHFztE,SALE,5,N,366.58
bmLVkRqm82xHFztE,SALE,6,N,124.85
bmLVkRqm82xHFztE,SALE,7,N,34.260000000000005
bmLVkRqm82xHFztE,SALE,8,N,263.38
bmLVkRqm82xHFztE,SALE,9,N,856.62
bmLVkRqm82xHFztE,SALE,10,N,13700.22
bmLVkRqm82xHFztE,SALE,11,N,119.58
bmLVkRqm82xHFztE,SALE,12,N,670.66
bmiJx1MQwLAZ9d4t,SALE,1,N,188.13
bmiJx1MQwLAZ9d4t,SALE,2,N,182.79
bmiJx1MQwLAZ9d4t,SALE,3,N,105.05
bmiJx1MQwLAZ9d4t,SALE,7,N,234.78
bmiJx1MQwLAZ9d4t,SALE,8,N,61.46
bmiJx1MQwLAZ9d4t,SALE,9,N,44.41
bmiJx1MQwLAZ9d4t,SALE,10,N,182.39
bmiJx1MQwLAZ9d4t,SALE,11,N,29.53
bnkNQUwtSRfeXMsM,SALE,12,N,35.0
bnnEBqIGdHfe4H2U,SALE,7,N,0.0
bnnEBqIGdHfe4H2U,SALE,8,N,0.0
bnnEBqIGdHfe4H2U,SALE,9,N,0.0
bnnEBqIGdHfe4H2U,SALE,10,N,0.0
bnnEBqIGdHfe4H2U,SALE,11,N,0.0
boZ4Mo9rClFfxFhN,SALE,1,N,605.69
boZ4Mo9rClFfxFhN,SALE,2,N,1484.41
boZ4Mo9rClFfxFhN,SALE,3,N,2112.9
boZ4Mo9rClFfxFhN,SALE,4,N,511.40999999999997
boZ4Mo9rClFfxFhN,SALE,5,N,2892.69
boZ4Mo9rClFfxFhN,SALE,6,N,3398.6
boZ4Mo9rClFfxFhN,SALE,7,N,4380.59
boZ4Mo9rClFfxFhN,SALE,8,N,1337.94
boZ4Mo9rClFfxFhN,SALE,9,N,976.65
boZ4Mo9rClFfxFhN,SALE,10,N,4494.73
boZ4Mo9rClFfxFhN,SALE,11,N,1232.45
boZ4Mo9rClFfxFhN,SALE,12,N,1217.5
bolagvAF1GleQP7r,SALE,1,N,2205.95
bolagvAF1GleQP7r,SALE,2,N,1462.8799999999999
bolagvAF1GleQP7r,SALE,3,N,2156.14
bolagvAF1GleQP7r,SALE,4,N,1022.62
bolagvAF1GleQP7r,SALE,5,N,100.11
bolagvAF1GleQP7r,SALE,6,N,2203.68
bolagvAF1GleQP7r,SALE,7,N,2154.71
bolagvAF1GleQP7r,SALE,8,N,4431.9
bolagvAF1GleQP7r,SALE,9,N,1612.24
bolagvAF1GleQP7r,SALE,10,N,1338.49
bolagvAF1GleQP7r,SALE,11,N,1658.8
bolagvAF1GleQP7r,SALE,12,N,4722.72
bpa1f8HY7qUzT1n1,SALE,1,N,3456.3199999999997
bpa1f8HY7qUzT1n1,SALE,2,N,2013.09
bpa1f8HY7qUzT1n1,SALE,3,N,1294.02
bpa1f8HY7qUzT1n1,SALE,4,N,1032.94
bpa1f8HY7qUzT1n1,SALE,5,N,193.01
bpa1f8HY7qUzT1n1,SALE,6,N,3083.77
bpa1f8HY7qUzT1n1,SALE,7,N,1745.55
bpa1f8HY7qUzT1n1,SALE,8,N,2220.75
bpa1f8HY7qUzT1n1,SALE,9,N,1155.44
bpa1f8HY7qUzT1n1,SALE,10,N,2951.97
bpa1f8HY7qUzT1n1,SALE,11,N,2777.55
bpa1f8HY7qUzT1n1,SALE,12,N,1348.66
bquj9Wf9j2TSPlMz,SALE,1,N,3148.66
bquj9Wf9j2TSPlMz,SALE,2,N,1487.02
bquj9Wf9j2TSPlMz,SALE,3,N,1726.31
bquj9Wf9j2TSPlMz,SALE,4,N,556.9300000000001
bquj9Wf9j2TSPlMz,SALE,5,N,1055.0
bquj9Wf9j2TSPlMz,SALE,6,N,317.24
bquj9Wf9j2TSPlMz,SALE,7,N,839.0
bquj9Wf9j2TSPlMz,SALE,8,N,1140.29
bquj9Wf9j2TSPlMz,SALE,9,N,2862.75
bquj9Wf9j2TSPlMz,SALE,10,N,3570.6
bquj9Wf9j2TSPlMz,SALE,11,N,2138.87
bquj9Wf9j2TSPlMz,SALE,12,N,3104.2799999999997
br3AvbPqU4S2PCqf,SALE,1,N,559.77
br3AvbPqU4S2PCqf,SALE,2,N,658.68
br3AvbPqU4S2PCqf,SALE,3,N,442.97
br3AvbPqU4S2PCqf,SALE,5,N,1341.99
br3AvbPqU4S2PCqf,SALE,6,N,1763.93
br3AvbPqU4S2PCqf,SALE,7,N,491.68
br3AvbPqU4S2PCqf,SALE,8,N,1193.53
br3AvbPqU4S2PCqf,SALE,9,N,3152.15
br3AvbPqU4S2PCqf,SALE,10,N,592.42
br3AvbPqU4S2PCqf,SALE,11,N,620.36
br3AvbPqU4S2PCqf,SALE,12,N,858.97
brgy2n88LAa330Zj,SALE,1,N,491.71999999999997
brgy2n88LAa330Zj,SALE,2,N,725.8100000000001
brgy2n88LAa330Zj,SALE,3,N,512.65
brgy2n88LAa330Zj,SALE,5,N,838.1899999999999
brgy2n88LAa330Zj,SALE,6,N,868.54
brgy2n88LAa330Zj,SALE,7,N,845.52
brgy2n88LAa330Zj,SALE,8,N,2130.2799999999997
brgy2n88LAa330Zj,SALE,9,N,368.0
brgy2n88LAa330Zj,SALE,10,N,879.8
brgy2n88LAa330Zj,SALE,11,N,726.76
brgy2n88LAa330Zj,SALE,12,N,1107.36
bsOXoK6xjrNh6v00,SALE,1,N,2729.11
bsOXoK6xjrNh6v00,SALE,2,N,2008.1000000000001
bsOXoK6xjrNh6v00,SALE,3,N,1967.85
bsOXoK6xjrNh6v00,SALE,4,N,839.7
bsOXoK6xjrNh6v00,SALE,5,N,648.94
bsOXoK6xjrNh6v00,SALE,6,N,2429.38
bsOXoK6xjrNh6v00,SALE,7,N,2423.07
bsOXoK6xjrNh6v00,SALE,8,N,1435.24
bsOXoK6xjrNh6v00,SALE,9,N,2314.12
bsOXoK6xjrNh6v00,SALE,10,N,2931.11
bsOXoK6xjrNh6v00,SALE,11,N,3222.92
bsOXoK6xjrNh6v00,SALE,12,N,2558.08
btUtyZPIaKCSfqAi,SALE,1,N,788.77
btUtyZPIaKCSfqAi,SALE,2,N,1076.25
btUtyZPIaKCSfqAi,SALE,3,N,1666.78
btUtyZPIaKCSfqAi,SALE,4,N,464.34000000000003
btUtyZPIaKCSfqAi,SALE,5,N,30.16
btUtyZPIaKCSfqAi,SALE,6,N,476.93
btUtyZPIaKCSfqAi,SALE,8,N,96.91
btUtyZPIaKCSfqAi,SALE,9,N,458.29
btUtyZPIaKCSfqAi,SALE,10,N,607.6
btUtyZPIaKCSfqAi,SALE,11,N,1062.96
btUtyZPIaKCSfqAi,SALE,12,N,1437.49
btVUSXbJPqF2Sk7m,SALE,11,N,98.0
buubBoL4h0i00MK1,SALE,3,N,49.99
buubBoL4h0i00MK1,SALE,8,N,194.0
buubBoL4h0i00MK1,SALE,11,N,65.0
bvuJtGwC02LNhs2Q,SALE,2,N,161.95
bvuJtGwC02LNhs2Q,SALE,3,N,55.03
bvuJtGwC02LNhs2Q,SALE,9,N,101.29
bx2GuBOm7WEDMiD6,SALE,1,N,17.450000000000003
bx2GuBOm7WEDMiD6,SALE,2,N,15.29
bx2GuBOm7WEDMiD6,SALE,3,N,23.33
bx2GuBOm7WEDMiD6,SALE,11,N,18.53
bx2GuBOm7WEDMiD6,SALE,12,N,18.53
bxDIqhqxgnjyaH7U,SALE,1,Y,6.29
bxDIqhqxgnjyaH7U,SALE,2,N,48.41
bxqztIq13CYIsPxx,SALE,1,N,288.24
bxqztIq13CYIsPxx,SALE,2,N,213.71
bxqztIq13CYIsPxx,SALE,3,N,106.55
bxqztIq13CYIsPxx,SALE,5,N,449.26
bxqztIq13CYIsPxx,SALE,6,N,184.57
bxqztIq13CYIsPxx,SALE,7,N,921.56
bxqztIq13CYIsPxx,SALE,8,N,429.09999999999997
bxqztIq13CYIsPxx,SALE,9,N,230.02
bxqztIq13CYIsPxx,SALE,10,N,908.0500000000001
bxqztIq13CYIsPxx,SALE,11,N,117.54
bxqztIq13CYIsPxx,SALE,12,N,24.37
byKjBHyMHHsW7boC,SALE,1,N,139.29
byKjBHyMHHsW7boC,SALE,2,N,108.41
byKjBHyMHHsW7boC,SALE,3,N,126.71000000000001
byKjBHyMHHsW7boC,SALE,11,N,85.07
byKjBHyMHHsW7boC,SALE,12,N,97.25
byh7bQVr43zB2A4j,SALE,1,N,44.879999999999995
byh7bQVr43zB2A4j,SALE,2,N,43.98
byh7bQVr43zB2A4j,SALE,3,N,0.0
byh7bQVr43zB2A4j,SALE,7,N,346.04
byh7bQVr43zB2A4j,SALE,7,Y,173.31
byh7bQVr43zB2A4j,SALE,8,N,343.61
byh7bQVr43zB2A4j,SALE,9,N,70.15
byh7bQVr43zB2A4j,SALE,10,N,0.0
byh7bQVr43zB2A4j,SALE,11,N,0.0
byh7bQVr43zB2A4j,SALE,12,N,30.77
bzKbCJTGhTvFYgy9,SALE,5,N,43.19
bzKbCJTGhTvFYgy9,SALE,6,N,24.98
bzKbCJTGhTvFYgy9,SALE,7,N,47.36
bzKbCJTGhTvFYgy9,SALE,8,N,36.78
bzKbCJTGhTvFYgy9,SALE,9,N,63.17
bzKbCJTGhTvFYgy9,SALE,10,N,53.27
bzXvWxG9zWYFlz8g,SALE,1,N,1666.3400000000001
bzXvWxG9zWYFlz8g,SALE,2,N,1746.12
bzXvWxG9zWYFlz8g,SALE,3,N,1376.19
bzXvWxG9zWYFlz8g,SALE,5,N,1614.17
bzXvWxG9zWYFlz8g,SALE,6,N,1237.6299999999999
bzXvWxG9zWYFlz8g,SALE,7,N,1172.18
bzXvWxG9zWYFlz8g,SALE,8,N,1837.08
bzXvWxG9zWYFlz8g,SALE,9,N,2402.61
bzXvWxG9zWYFlz8g,SALE,10,N,2953.65
bzXvWxG9zWYFlz8g,SALE,11,N,2184.15
bzXvWxG9zWYFlz8g,SALE,12,N,1374.07
c07gcO3k6QO1fJ2B,SALE,1,N,1096.64
c07gcO3k6QO1fJ2B,SALE,2,N,588.45
c07gcO3k6QO1fJ2B,SALE,3,N,411.56000000000006
c07gcO3k6QO1fJ2B,SALE,4,N,1193.76
c07gcO3k6QO1fJ2B,SALE,6,N,1448.71
c07gcO3k6QO1fJ2B,SALE,7,N,397.86
c07gcO3k6QO1fJ2B,SALE,8,N,1118.3
c07gcO3k6QO1fJ2B,SALE,9,N,109.71000000000001
c07gcO3k6QO1fJ2B,SALE,10,N,825.3000000000001
c07gcO3k6QO1fJ2B,SALE,11,N,365.22
c07gcO3k6QO1fJ2B,SALE,12,N,956.02
c0WOKQS8GGiNoCZF,SALE,1,N,995.35
c0WOKQS8GGiNoCZF,SALE,2,N,2474.06
c0WOKQS8GGiNoCZF,SALE,3,N,1472.17
c0WOKQS8GGiNoCZF,SALE,4,N,687.43
c0WOKQS8GGiNoCZF,SALE,5,N,55.0
c0WOKQS8GGiNoCZF,SALE,6,N,1512.49
c0WOKQS8GGiNoCZF,SALE,7,N,1094.08
c0WOKQS8GGiNoCZF,SALE,8,N,1453.22
c0WOKQS8GGiNoCZF,SALE,9,N,1243.14
c0WOKQS8GGiNoCZF,SALE,10,N,1326.75
c0WOKQS8GGiNoCZF,SALE,11,N,1828.42
c0WOKQS8GGiNoCZF,SALE,12,N,1727.93
c2b4jFyenIu9THOO,SALE,1,N,227.85000000000002
c2b4jFyenIu9THOO,SALE,2,N,381.49
c2b4jFyenIu9THOO,SALE,5,N,284.79
c2b4jFyenIu9THOO,SALE,6,N,320.34000000000003
c2b4jFyenIu9THOO,SALE,7,N,952.52
c2b4jFyenIu9THOO,SALE,8,N,76.13
c2b4jFyenIu9THOO,SALE,9,N,274.57
c2b4jFyenIu9THOO,SALE,10,N,82.17
c2b4jFyenIu9THOO,SALE,11,N,352.69
c2b4jFyenIu9THOO,SALE,12,N,238.39000000000001
c2fpSyE52TOyMG79,SALE,2,N,1730.88
c2fpSyE52TOyMG79,SALE,3,N,3158.84
c2fpSyE52TOyMG79,SALE,4,N,2597.25
c439EqFfb0RLec1V,SALE,1,N,4224.29
